site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
26-28 Richmond Park Road ,,20/12/2019,2017-12-20,,0.054314212,8,8,Erection of a 2/3 storey block of 10 flats with bin and cycle stores and formation of parking spaces. Approval of Reserved matters in respect of application 7-2010-23535-A (APP/G1250/A/2141568),local-authority-eng:BPC,not owned by a public authority,2014-05-27,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.850094 50.73511),B/BLR/0012,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
185-191 Alma Road ,,20/12/2019,2017-12-20,,0.047016667,8,8,Erection of a 3 storey block of 12 flats with bin and cycle stores - Approval of Reserved matters in respect of application 7-2011-17110-A,local-authority-eng:BPC,not owned by a public authority,2014-08-13,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.864773 50.737377),B/BLR/0013,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
133-137 Windham Road ,,20/12/2019,2017-12-20,,0.113042915,23,23,Erection of 2 blocks of flats (totalling 29 units) Approval for Reserved Matters in respect of application 7-2010-8575-G,local-authority-eng:BPC,not owned by a public authority,2014-07-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.851141 50.730035),B/BLR/0014,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
4 & 4a Morley Road,,20/12/2019,2017-12-20,,0.043490364,8,8,Erection of a 2 storey block of 5 flats and a 1/2 storey block of 3 flats with cycle and bin stores and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2016-03-22,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.825473 50.730302),B/BLR/0015,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
6 Hinton Road ,,20/12/2019,2017-12-20,,0.063542129,102,102,Demolition of existing building and erection of 7 storey building comprising cafe on ground floor and student accommodation (102 rooms),local-authority-eng:BPC,not owned by a public authority,2016-07-06,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.875851 50.719765),B/BLR/0016,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
9 Southbourne Overcliff Drive,,,2017-12-20,,0.049354012,5,5,"Erection of a 3/4 storey block of 6 flats, bin and cycle store, modification to existing access and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2016-02-29,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.815168 50.721891),B/BLR/0017,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Trouville Hotel, 5-7 Priory Road ",,20/12/2019,2017-12-20,,0.33283028,35,35,Erection of a 6 storey block of 10 holiday flats and 35 residential flats with underground and surface parking,local-authority-eng:BPC,not owned by a public authority,2014-12-18,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.880712 50.717278),B/BLR/0018,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Devoron Lodge 23 Christchurch Road,,20/12/2019,2017-12-20,,0.09973694,5,5,"Alterations, single storey extension, formation of roof terraces and conversion of premises to 8 flats with bin and cycle stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2013-02-08,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.859383 50.722221),B/BLR/0019,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
2 Fitzharris Avenue,,20/12/2019,2017-12-20,,0.039672393,6,6,"Alterations and conversion of elderly persons home into 6 flats, formation of pitched roof to existing flat roof extension, widening of vehicular access, formation of parking spaces and erection of bin and cycle stores",local-authority-eng:BPC,not owned by a public authority,2013-10-09,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.865701 50.738689),B/BLR/0020,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
1 Lorne Park Road ,yes,,2019-12-20,,0.07036346,35,35,Outline submission for the erection of student accommodation with associated access and parking,local-authority-eng:BPC,not owned by a public authority,2018-12-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.870585 50.72269),B/BLR/0021,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-21
260-266 Charminster Road,,20/12/2019,2017-12-20,,0.016429918,5,5,Change of use of office (Class B1(a)) to 5 flats (Class C3) - Prior approval procedure,local-authority-eng:BPC,not owned by a public authority,2014-12-30,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.863257 50.740186),B/BLR/0022,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
11a Southcote Road ,,20/12/2019,2017-12-20,,0.052040807,15,15,Erection of two three storey buildings comprising of 15 flats in total with bin and cycle stores,local-authority-eng:BPC,not owned by a public authority,2015-10-15,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.860633 50.726076),B/BLR/0023,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
23 Hinton Road,yes,,2017-12-20,,0.115178107,39,39,"A hybrid planning application comprising a detailed (full) application for the conversion of the ground, first, second and third floor to 23 units of accommodation. Outline application with matters of access, appearance, layout and scale to be considere",local-authority-eng:BPC,not owned by a public authority,2018-05-30,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.873508 50.719082),B/BLR/0024,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Sandringham Mansions, 21-31 and 39-51 Exeter Road",,20/12/2019,2017-12-20,,0.427289521,9,9,Alterations and formation of new 3rd floor level to premises to create an additional 9 flats and erection of bin and cycle store,local-authority-eng:BPC,not owned by a public authority,2014-01-08,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.879105 50.7183),B/BLR/0025,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
11 Cumnor Road ,,20/12/2019,2017-12-20,,0.033093384,8,8,"Alterations, second floor extension and conversion of existing building to form 10 flats with cycle and bin stores and formation of parking spaces - Revised Application",local-authority-eng:BPC,not owned by a public authority,2014-05-15,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.870717 50.72244),B/BLR/0026,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
8-10 Christchurch Road,,20/12/2019,2017-12-20,,0.190165593,15,15,Change of use of offices (Class B1(a)) to 79 flats (Class C3) - Prior approval procedure,local-authority-eng:BPC,not owned by a public authority,2015-12-05,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.864603 50.722454),B/BLR/0027,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
7 East Overcliff Drive,yes,,2017-12-20,,0.155704294,6,6,Outline submission for the erection of block of 6 flats and formation of vehicular access with surface and underground parking,local-authority-eng:BPC,not owned by a public authority,2018-05-01,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.868081 50.718346),B/BLR/0028,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
18 Christchurch Road,,20/12/2019,2017-12-20,,0.231552466,60,60,Change of use from office (Class B1(a)) to 60 flats (Class C3) - Prior approval,local-authority-eng:BPC,not owned by a public authority,2014-11-28,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.862793 50.722712),B/BLR/0029,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
22 Lowther Road,,20/12/2019,2017-12-20,,0.080851254,6,6,"Outline submission for the erection of a 2/3 storey building of 7 flats, modification of new vehicular access and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2014-11-21,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.859065 50.730807),B/BLR/0030,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
6-8 Cardigan Road ,,20/12/2019,2017-12-20,,0.102020426,10,10,"Erection of a 3 storey building comprising offices (Class A2 and B1(a)) and 10 flats with single storey office store, bin and cycle stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2014-06-08,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.877859 50.741481),B/BLR/0031,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
32-34 Tregonwell Road ,,,2017-12-20,,0.251376844,54,54,"Minor material amendment to no. 1 of application no. 7-2014-5810-S, variation of condition no. 12 and removal of condition nos: 2, 3 and 4 to remove all reference to holiday flats and for the erection of a solely residential block of 54 flats with ass",local-authority-eng:BPC,not owned by a public authority,2015-07-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.883422 50.718223),B/BLR/0032,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
75-87 Grove Road and 33-35 East Overcliff Drive,,,2017-12-20,,0.886308438,119,119,Demolition of existing buildings and the erection of a 6 storey 90 bedroom hotel (Block A) and the erection of 2 assisted living blocks: a 9 storey building comprising 69 units (Block B) and a 7 storey building comprising 53 units (Block C) with assoc,local-authority-eng:BPC,not owned by a public authority,2015-01-26,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.858934 50.719768),B/BLR/0033,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
938-946 Ringwood Road ,,,2017-12-20,,0.079683731,14,14,Erection of a building comprising of 15 flats with below ground parking and cycle storage,local-authority-eng:BPC,not owned by a public authority,2017-03-24,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.925937 50.759707),B/BLR/0034,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"The Punshon Memorial Church, Exeter Road ",,,2017-12-20,,0.187909961,97,97,"Outline submission for the erection of a building ranging in height between 1-7 storeys comprising 2 ground floor commercial units with 96 flats, lower ground floor parking and associated bin and cycle stores. Installation of substation and enclosure",local-authority-eng:BPC,not owned by a public authority,2017-02-16,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.878197 50.717396),B/BLR/0035,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Royal Arcade Christchurch Road ,,20/12/2019,2017-12-20,,0.049147153,11,11,"Alterations, refurbishment and conversion upper floors to form 11 flats.",local-authority-eng:BPC,not owned by a public authority,2015-03-31,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.840396 50.726533),B/BLR/0036,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
107 Southwick Road,,,2017-12-20,,0.158399636,12,12,Outline submission for the erection of 12 dwellinghouses and 6 car ports and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2017-03-20,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.809105 50.735546),B/BLR/0037,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
8-10 Yelverton Road ,,20/12/2019,2017-12-20,,0.076756957,9,9,"Outline submission for the erection of an additional floor forming 9 flats, erection of cycle and bin stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2017-02-16,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.877427 50.721541),B/BLR/0038,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
19 & 23 Boscombe Spa Road ,,,2017-12-20,,0.212242668,9,9,Demolition of 19 Boscombe Spa Road and the erection of a 3/5 storey building comprising of 10 flats with associated access and parking and installation of replacement windows to 23 Boscombe Spa Road,local-authority-eng:BPC,not owned by a public authority,2015-12-06,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.846262 50.721901),B/BLR/0039,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
17 West Cliff Road ,yes,,2019-12-20,,0.141335685,13,13,"Outline submission for demolition of existing building and erection of a 4 storey block comprising of 20 flats arranged as 14 residential and 6 holiday flats with car parking, bin and cycle stores",local-authority-eng:BPC,not owned by a public authority,2019-01-25,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.888997 50.716532),B/BLR/0040,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-21
558-560 Christchurch Road ,,,2017-12-20,,0.109547875,12,12,"Alterations and extensions including new 3rd and 4th floor levels and conversion of 1st and 2nd floor levels to form 15 flats, erection of bin and cycle stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2015-09-07,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.840891 50.72651),B/BLR/0041,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
6 Valette Road,yes,,2017-12-20,,0.104211617,6,6,"Alterations, extensions and conversion of premises into 6 flats, erection of new dwelling house, alterations to vehicular access and formation of additional parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-01-05,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.870165 50.758874),B/BLR/0042,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
61-63 Christchurch Road,yes,,2017-12-20,,0.070240424,13,13,Demolition of existing buildings and erection of a 4 storey block of 15 flats with surface and basement parking - Approval of reserved matters in respect of application no. 7-2015-10633-D,local-authority-eng:BPC,not owned by a public authority,2018-04-06,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.850215 50.723008),B/BLR/0043,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Rowland House, Hinton Road ",,20/12/2019,2017-12-20,,0.098924552,29,29,Alterations and formation of new 5th and 6th floor levels comprising 5 flats - Revised application,local-authority-eng:BPC,not owned by a public authority,2017-01-03,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.873844 50.719209),B/BLR/0044,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
16 and land rear of 16 Truscott Avenue ,,,2017-12-20,,0.173079824,5,5,Erection of 7 dwellinghouses and formation of parking spaces,local-authority-eng:BPC,not owned by a public authority,2015-09-29,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.872346 50.74037),B/BLR/0045,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Woodland Point, Wootton Mount ",yes,,2019-12-20,,0.130962355,18,18,Demolition of the existing building and the erection of a 7 storey block of 36 flats with cycle and bin store and formation of parking spaces. Application for Reserved Matters in respect of application 7-2018-8627-O,local-authority-eng:BPC,not owned by a public authority,2018-12-21,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.869281 50.721923),B/BLR/0046,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-21
17-21 Redhill Drive,,,2017-12-20,,0.325246837,5,5,"Erection of eight dwellinghouses with cycle stores, formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2016-10-02,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.878723 50.7615),B/BLR/0047,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
13 Durley Road South,yes,,2017-12-20,,0.170673287,19,19,Demolition of building and erection of a 5 storey block of 20 open market flats and 6 holiday flats. Application for Reserved Matters in respect of application 7-2015-6344-R,local-authority-eng:BPC,not owned by a public authority,2018-10-18,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.888275 50.716821),B/BLR/0048,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Wingfield Court, Manor Road ",,,2017-12-20,,0.273808069,8,8,Erection of an additional floor to form 8 flats and formation of cycle store,local-authority-eng:BPC,not owned by a public authority,2017-01-02,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.857541 50.720489),B/BLR/0049,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
Jayne House 5 Lansdowne Mews,,20/12/2019,2017-12-20,,0.010188426,12,12,Non material amendment to application 7-2009-5065-X to omit bedroom at 1st floor level,local-authority-eng:BPC,not owned by a public authority,2016-11-03,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.866231 50.722888),B/BLR/0050,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Lansdowne Drill Hall, 14 Lansdowne Road ",,,2017-12-20,,0.103884733,26,26,"Outline Submission for a 3/4/5 storey mixed use development comprising 8 commercial units (Class B1) and 32 flats (Class C3) with communal amenity space including rooftop terraces, bike store, refuse store and basement car parking",local-authority-eng:BPC,not owned by a public authority,2017-08-31,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.867771 50.722763),B/BLR/0051,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
46-48 Southbourne Grove ,,,2017-12-20,,0.09280341,10,10,Alterations and conversion of 1st and 2nd floor gymnasiums (Class D2) into 10 flats with bin and cycle stores,local-authority-eng:BPC,not owned by a public authority,2016-02-25,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.814973 50.726483),B/BLR/0052,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
185-187 Old Christchurch Road,,20/12/2019,2017-12-20,,0.045105767,5,5,Change of use of first floor offices (Class B1(a)) to 5 flats (Class C3) - Prior approval procedure,local-authority-eng:BPC,not owned by a public authority,2016-12-04,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.869667 50.72254),B/BLR/0053,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
55 Lansdowne Road,,,2017-12-20,,0.133360127,7,7,"Demolition of existing outbuildings, alterations, conversion of existing building to 8 flats and two storey extension to form 1 maisonette, erection of bin and cycle stores and formation of parking spaces",local-authority-eng:BPC,not owned by a public authority,2016-04-15,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.868247 50.728058),B/BLR/0054,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"3, 5, 7 and 7a Woodside Road",,20/12/2019,2017-12-20,,0.086966755,6,6,Erection of 6 dwellinghouses and formation of parking spaces - Approval of reserved matters of application no. 7-2016-5167-O,local-authority-eng:BPC,not owned by a public authority,2017-02-06,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.821464 50.725598),B/BLR/0055,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
8a Wharfdale Road,,20/12/2019,2017-12-20,,0.151568494,20,20,"Erection of a 6 storey block of student accommodation (11 cluster flats), a 3 storey block of 7 flats and 2 dwellinghouses with bin and cycle stores and formation of car parking spaces",local-authority-eng:BPC,not owned by a public authority,2016-05-25,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.893326 50.723004),B/BLR/0056,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
139-141 Southbourne Overcliff Drive ,,20/12/2019,2017-12-20,,0.128527441,9,9,Approval of Reserved matters in respect of application 7-2016-1512-AH for erection of a block of 10 apartments with associated access and parking,local-authority-eng:BPC,not owned by a public authority,2017-02-21,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.799748 50.72096),B/BLR/0057,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
65-67 Southbourne Grove ,,,2017-12-20,,0.050139293,10,10,Change of use of offices (Class B1(a)) to 10 flats (Class C3) - Prior Approval Procedure,local-authority-eng:BPC,not owned by a public authority,2017-07-20,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.814702 50.725956),B/BLR/0058,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"81, 83 & 83a Gladstone Road",,,2017-12-20,,0.103132653,5,5,"Erection of 4 houses and 2 flats with associated parking, bin, cycle stores and modification of existing vehicular access",local-authority-eng:BPC,not owned by a public authority,2016-09-08,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.836888 50.729367),B/BLR/0059,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
14 Bath Road,yes,,2017-12-20,,0.46042531,54,54,"Non-material amendment to application no. 7-2017-5940-U to remove the residential units from the 7th and 8th floors of the hotel building, and replace them with hotel rooms and suites",local-authority-eng:BPC,not owned by a public authority,2018-08-21,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.871065 50.720007),B/BLR/0060,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
"Jecco House, Boscombe Grove Road",yes,,2017-12-20,,0.374860433,29,29,"Erection of 29 dwellinghouses, formation of new vehicular access and parking spaces",local-authority-eng:BPC,not owned by a public authority,2018-06-29,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.848247 50.730139),B/BLR/0061,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
223-225 Holdenhurst Road,,20/12/2019,2017-12-20,,0.10867007,12,12,Erection of a 2/3 storey block of 14 flats with bin and cycle stores and formation of access and parking spaces - Revised application,local-authority-eng:BPC,not owned by a public authority,2016-10-19,http://planning.bournemouth.gov.uk/RealtimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.857368 50.729853),B/BLR/0062,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-12-20
